sa1,urban_liveability_index,c_dwelling_density_1600m_per_sqkm,c_street_connectivity_1600m_per_sqkm,c_access_large_public_open_space,c_sa1_prop_affordablehousing,c_sa2_prop_live_work_sa3,c_access_community_culture_leisure,c_access_early_years,c_access_education,c_access_health_services,c_access_sport_rec,c_access_food,c_access_convenience,c_access_busstop2012_400m,c_access_tramstops2012_600m,c_access_trainstations2012_800m,raw_dwelling_density_1600m_per_sqkm,raw_street_connectivity_1600m_per_sqkm,raw_access_large_public_open_space,raw_sa1_prop_affordablehousing,raw_sa2_prop_live_work_sa3,raw_access_community_culture_leisure,raw_access_early_years,raw_access_education,raw_access_health_services,raw_access_sport_rec,raw_access_food,raw_access_convenience,raw_access_busstop2012_400m,raw_access_tramstops2012_600m,raw_access_trainstations2012_800m
2135817,91.32820844,96.25707964,101.982713,88.97389327,94.19070572,101.0899311,94.72572592,78.71897031,83.96195717,84.91413032,98.22319878,83.35349931,84.80079491,96.86046422,95.9290239,95.11221406,12.01886778,72.54316095,0.042142149,0.063829787,0.273542601,0.154218148,0.083289982,0.137155275,0.011323955,0.344389752,0.016637149,0.001398052,0.474425679,0,2.13E-12
2135818,100.0185602,94.17958826,109.1807714,106.2794627,101.08615,101.0899311,100.211926,109.9967774,105.3024766,91.66665185,104.4159827,94.5774084,92.15036854,105.44599,95.9290239,95.11221407,11.00243197,84.74970145,0.733064213,0.12,0.273542601,0.276188345,0.933697543,0.702688045,0.189762038,0.485183118,0.355897589,0.219226431,0.794933519,0,2.60E-10
2135819,98.5142979,94.55238746,111.1148227,109.3946443,115.7105786,101.0899311,100.1402556,100.0286983,102.2110321,84.76490096,101.3560338,85.09196638,95.14151773,97.21805136,95.9290239,95.11221406,11.18482814,88.02948529,0.857437334,0.239130435,0.273542601,0.274594955,0.662676949,0.62076346,0.00738051,0.41561497,0.069185071,0.307878808,0.487774831,0,3.14E-12
2135820,86.5589849,81.08647137,72.8066141,91.88847146,97.5149557,101.0899311,88.97923274,77.32230579,79.19692904,84.62036505,95.04651909,82.82697847,84.75957935,84.15509946,95.9290239,95.11221406,4.596478594,19.83755075,0.158506212,0.090909091,0.273542601,0.026461067,0.045316286,0.010880014,0.003561091,0.272167722,0.000722223,0.000176496,0.000119373,0,4.35E-14
2135821,100.0349589,98.08409329,113.578003,92.74874294,112.0949323,101.0899311,107.8015659,108.0192118,111.0367513,85.85208894,112.7100114,90.83533386,90.7155666,97.92590101,95.9290239,95.11221406,12.91275458,92.20657149,0.192852412,0.209677419,0.273542601,0.4449226,0.87992981,0.854648744,0.036109887,0.673748428,0.242787455,0.176701436,0.514199696,0,1.70E-10
2135822,93.9200225,92.43803443,105.7718857,92.3614341,105.6114133,101.0899311,97.30805807,90.99161659,93.17785517,84.722253,94.40813528,83.40795322,86.95217938,97.20700246,95.9290239,95.11221406,10.15035735,78.96887845,0.177389169,0.156862745,0.273542601,0.211629026,0.416969103,0.38138046,0.00625352,0.257654022,0.018283105,0.065161287,0.487362362,0,2.08E-13
2135823,97.63705768,94.1678256,107.0943142,106.8270404,86.35497363,101.0899311,98.56237235,108.253569,104.8801789,93.19600044,103.26064,96.87909731,88.08831825,92.55844545,95.9290239,95.11221407,10.99667696,81.21146625,0.754926162,0,0.273542601,0.239515169,0.886301713,0.691496977,0.230175687,0.458916323,0.425469783,0.098834436,0.313826226,0,3.74E-10
2135824,101.2478891,95.94008258,105.4721229,111.845792,117.0449243,101.0899311,99.67317263,106.915933,103.4919211,94.49155222,106.5462809,100.1973531,88.91419489,104.5968947,95.9290239,95.11221411,11.86377344,78.46053769,0.955299009,0.25,0.273542601,0.264210683,0.849932932,0.65470756,0.264411161,0.533615593,0.525769323,0.123311961,0.763235785,0,1.30E-09
2135825,99.78173637,95.9122787,105.2786081,109.1509749,108.0184682,101.0899311,98.48936503,106.5425345,103.641758,94.15515414,104.4685856,99.38951957,87.77049298,98.27756012,95.9290239,95.11221411,11.85017008,78.13237327,0.847708875,0.176470588,0.273542601,0.237892057,0.839780655,0.658678299,0.255521707,0.486379048,0.501351275,0.089414657,0.527327546,0,1.41E-09
2135826,97.87483854,96.66748651,108.378201,108.2943085,118.3061552,101.0899311,96.01954491,103.6216051,98.27886993,85.31807423,102.5550403,84.25566955,90.75872312,96.17753404,95.9290239,95.11221406,12.21966392,83.3886944,0.813506604,0.260273973,0.273542601,0.182982567,0.760363948,0.516559504,0.021998335,0.442874465,0.043906674,0.177980519,0.448931087,0,2.15E-12
2135827,103.2175245,98.82480963,110.4484284,109.0387915,123.6244467,101.0899311,109.2267195,110.1753648,113.8702331,88.12255699,118.293426,95.57581493,89.34177099,105.0904482,95.9290239,95.11221412,13.2751583,86.89940706,0.843229969,0.382352941,0.273542601,0.476606872,0.938553129,0.929737208,0.096107914,0.80068774,0.386076008,0.135984561,0.781660724,0,1.53E-09
2135828,101.0082225,94.15456626,109.5576386,112.1721819,122.2919391,101.0899311,101.8872516,109.9174256,104.347229,85.84049707,104.7300487,86.87066053,94.96117761,110.1733718,95.9290239,95.11221406,10.99018968,85.38879666,0.968330074,0.296296296,0.273542601,0.313434488,0.931540058,0.677373581,0.035803567,0.492323429,0.122948921,0.302533846,0.971412279,0,9.11E-12
2136001,96.02712946,101.8326386,106.3180993,108.902387,86.35497363,84.08212769,87.82752972,105.1137624,97.84146233,102.6615428,83.11496991,101.1353083,91.71135277,102.7606835,95.9290239,95.11221415,14.74677215,79.89515305,0.83778404,0,0.100209644,0.000856196,0.800933987,0.504968018,0.480306431,0.000903135,0.554120505,0.206214779,0.694687848,0,2.25E-09
2136002,97.90372024,102.7233958,106.1828061,111.5124842,106.8149408,84.08212769,87.84396747,108.3376057,96.09879741,96.37378617,83.47938931,106.5443956,92.8899249,106.492916,95.9290239,95.11221783,15.18258502,79.66572149,0.941991749,0.166666667,0.100209644,0.001221643,0.888586575,0.458786662,0.314149946,0.009188235,0.717618742,0.241145575,0.834016506,0,9.41E-08
2136003,93.25052118,103.1322869,108.4412993,102.2454578,86.35497363,84.08212769,88.74063802,94.81955222,97.45207738,92.37237225,83.114601,92.96234108,85.95477456,97.57427135,95.9290239,95.11221469,15.38263958,83.49569718,0.572007219,0,0.100209644,0.021156586,0.521046266,0.494649152,0.208410982,0.000894748,0.307079619,0.035599971,0.501072944,0,1.56E-08
2136004,93.13689785,103.454361,109.7032525,88.64990893,122.4683958,84.08212769,89.33778613,93.57572355,96.9387565,89.53104308,83.12662916,88.82179035,85.96530905,87.61531557,95.9290239,95.1122207,15.54021791,85.63573028,0.029207128,0.307692308,0.100209644,0.034432491,0.487227996,0.481045932,0.133327722,0.001168209,0.181924912,0.035912194,0.129293337,0,1.66E-07
2136006,91.07360948,104.2258818,109.870509,87.91949809,99.99495171,84.08212769,87.95903971,85.22894535,91.55450975,85.60169064,83.33775355,83.50632638,91.38126036,90.75312158,95.9290239,95.11254343,15.91769307,85.91936557,4.56E-05,0.111111111,0.100209644,0.00377995,0.260288708,0.338361122,0.029493012,0.005968136,0.021256589,0.196431423,0.246431349,0,8.21E-06
2136007,93.17648079,101.4430329,106.4885772,95.14167426,86.35497363,84.08212769,88.59199981,92.86587884,101.3062227,97.08172598,85.45615077,85.47949999,90.28002889,100.708273,95.9290239,95.11223833,14.5561532,80.18425116,0.288389808,0,0.100209644,0.017852034,0.467928136,0.596785629,0.332857539,0.054130042,0.080898889,0.163792868,0.618068937,0,6.04E-07
2136008,98.17633951,102.9987325,107.4258612,112.109651,117.0449243,84.08212769,87.84164806,103.923744,97.20597495,97.9415832,83.24791719,102.8180657,90.98024075,108.4671613,95.9290239,95.11221502,15.31729657,81.77370696,0.965833537,0.25,0.100209644,0.001170078,0.768578758,0.488127334,0.35557961,0.003925701,0.604984515,0.184545911,0.907717418,0,2.40E-08
2136009,93.27457688,104.1231594,108.2013897,107.1452157,86.35497363,84.08212769,88.28455234,95.71850648,96.19154299,89.63947914,83.16152757,95.28802018,87.01964573,93.39491919,95.9290239,95.11221466,15.867435,83.08885607,0.767629262,0,0.100209644,0.011016806,0.545487797,0.461244459,0.136193188,0.001961627,0.377376956,0.067160871,0.345052781,0,1.51E-08
2136010,94.21906098,97.53092179,102.9531858,99.12780239,86.35497363,84.08212769,94.23125546,98.1218833,113.9201025,98.75766691,85.85178971,84.98371532,84.79639222,103.1398899,95.9290239,95.11221407,12.64210926,74.18889853,0.44753533,0,0.100209644,0.143224991,0.610832845,0.931058766,0.377144949,0.06312492,0.065913011,0.001267565,0.708844074,0,2.68E-10
2136011,92.00710218,104.6566253,111.7436393,87.92049939,118.37927,84.08212769,87.91079458,89.3345967,94.89646249,85.95459529,83.16634061,84.58913004,88.60868555,85.11641179,95.9290239,95.11227525,16.12843915,89.0958389,8.56E-05,0.260869565,0.100209644,0.002707356,0.371916641,0.426924279,0.038818658,0.002071051,0.053986046,0.114257204,0.0360063,0,1.52E-06
2136012,96.44718548,102.1882214,107.4093242,106.0062857,104.768944,84.08212769,87.90698765,99.43297871,98.2999307,99.10081038,83.11520385,97.67278951,88.56391482,107.0272578,95.9290239,95.11221421,14.920745,81.74566336,0.722157663,0.15,0.100209644,0.002622719,0.64648002,0.517117623,0.386212652,0.000908454,0.449460388,0.112930279,0.853964118,0,3.79E-09
2136014,96.41336129,96.98554954,103.2248891,108.2555557,102.0264378,84.08212769,95.34205653,100.0403279,114.4428428,99.76502639,86.27022332,85.34028326,84.80370459,106.9160466,95.9290239,95.11221407,12.3752798,74.64965586,0.811959407,0.127659574,0.100209644,0.167920522,0.662993145,0.944911604,0.403764826,0.072638037,0.076690842,0.001484291,0.849812475,0,3.17E-10
2136015,90.64912387,103.1144229,110.4050436,87.91984609,86.35497363,84.08212769,88.02132233,86.03601759,92.19335566,85.96310253,83.42907516,83.60321822,92.81939471,94.43501986,95.9290239,95.1126773,15.37389939,86.82583467,5.95E-05,0,0.100209644,0.005164629,0.282232073,0.355290808,0.039043465,0.008044339,0.024185299,0.239055185,0.383880971,0,1.15E-05
2136016,93.87294343,101.2830399,106.6396218,94.27823486,94.96969663,84.08212769,87.9154235,95.11959479,99.25777613,96.51022485,83.09341682,91.96902837,85.86107668,103.9399648,95.9290239,95.11221422,14.47787487,80.44039412,0.25391713,0.070175439,0.100209644,0.002810267,0.529204078,0.542500931,0.317755393,0.000413124,0.277055169,0.032822931,0.738711815,0,3.96E-09
2136019,93.67603058,99.02188757,105.2159344,106.6552328,86.35497363,84.08212769,92.18410393,94.44289562,110.1780582,95.57633262,89.02784401,86.8409031,85.15901005,90.4544504,95.9290239,95.11221427,13.37158088,78.02609069,0.748066775,0,0.100209644,0.097712346,0.510805406,0.831893014,0.293076917,0.135332732,0.122049455,0.012014917,0.235281601,0,5.32E-09
2136020,94.46224959,97.9381187,105.2406322,104.8773515,86.35497363,84.08212769,93.53208554,97.46712391,113.0389903,97.94057537,84.5481253,90.94579389,84.78309726,97.12371213,95.9290239,95.11221407,12.84133488,78.06797349,0.677085151,0,0.100209644,0.127680918,0.593030691,0.907708923,0.355552978,0.033486021,0.246126285,0.000873526,0.484253036,0,2.26E-10
2136021,92.92680828,98.86100491,106.7912763,95.4344403,86.35497363,84.08212769,90.7824156,91.1852083,110.7802274,94.54597274,84.82488359,88.94136573,85.10198795,95.63256779,95.9290239,95.11221424,13.29286725,80.69757147,0.300078445,0,0.100209644,0.066549756,0.422232639,0.847850752,0.265849245,0.039778139,0.185539267,0.010324882,0.428586852,0,4.53E-09
2136022,92.53869721,101.1345578,105.762435,93.17252922,86.35497363,84.08212769,88.60420879,88.47575492,103.2798992,95.81398638,83.70414774,86.43623004,87.53217373,102.0214687,95.9290239,95.11221825,14.40522835,78.95285188,0.209772011,0,0.100209644,0.018123466,0.348565721,0.64908889,0.299357013,0.014298133,0.109817571,0.082351296,0.667092085,0,1.05E-07
2136023,93.02231634,104.0989262,109.0681011,88.20393862,108.0184682,84.08212769,87.87913877,91.14379912,93.46942627,93.1388991,85.28965496,84.80886919,90.43077088,94.48736823,95.9290239,95.11252161,15.85557863,84.55863401,0.011401834,0.176470588,0.100209644,0.002003578,0.421106771,0.389107217,0.228666761,0.050344748,0.06062801,0.168260594,0.385835197,0,7.67E-06
2136024,95.82816605,95.63199491,107.0151823,96.47538106,97.43104606,84.08212769,95.59132868,109.2097288,113.9971475,96.78081755,83.51231917,94.69548334,84.79000658,98.94125661,95.9290239,95.11221407,11.71303811,81.07727353,0.341637837,0.090225564,0.100209644,0.173462386,0.912298597,0.933100492,0.324905913,0.009936898,0.359466591,0.001078306,0.552104122,0,3.77E-10
2136025,91.18356547,105.0123729,111.9708419,87.9241257,98.6309539,84.08212769,88.02478106,89.72738014,95.17316424,86.04725896,83.15226234,84.8806466,88.26811885,84.62342763,95.9290239,95.11225636,16.30249261,89.48113143,0.000230347,0.1,0.100209644,0.005241524,0.38259597,0.434256992,0.041267333,0.001750981,0.062797596,0.104163409,0.017602618,0,1.05E-06
2136101,95.41489711,99.93786946,101.9080742,104.0469289,86.35497363,108.3465487,94.28726826,107.8564304,106.1100079,87.53788644,83.521342,93.08384171,88.81631197,89.05793592,95.9290239,95.11221406,13.81973523,72.4165877,0.643930663,0,0.347497536,0.144470278,0.875503973,0.724087964,0.08065776,0.010142032,0.310752168,0.120410884,0.183148062,0,7.37E-11
2136102,96.30183326,98.63824179,102.0027005,99.08635228,101.699949,108.3465487,92.93034054,110.0443507,110.1107142,85.39516556,83.21806527,91.40084082,88.81754218,93.15516297,95.9290239,95.11221406,13.18387791,72.57705586,0.445880441,0.125,0.347497536,0.114302814,0.934991004,0.830108368,0.024035504,0.003247015,0.259880799,0.120447346,0.336102398,0,1.25E-11
2136103,95.73461798,97.96029918,102.5099718,94.61465301,97.3156703,108.3465487,92.31830869,105.8952875,110.9255585,84.85367391,83.16777921,88.76564864,89.6153568,100.1194405,95.9290239,95.11221406,12.85218693,73.43729179,0.26734857,0.089285714,0.347497536,0.10069601,0.822182756,0.851702087,0.00972637,0.002103758,0.180227939,0.144093161,0.596087121,0,7.11E-12
2136104,96.95279367,101.3105112,102.3316842,104.015357,108.9686215,108.3465487,94.28371746,93.93846663,115.1522562,84.70680946,83.74524626,86.47838762,95.93914525,97.90679177,95.9290239,95.11221406,14.4913155,73.13494978,0.642670157,0.184210526,0.347497536,0.144391336,0.497090563,0.96371136,0.005845418,0.015232511,0.11109185,0.331519079,0.513486325,0,1.38E-10
2136105,98.24069002,103.0951501,98.09594755,94.06450833,107.7892249,108.3465487,96.69209649,96.98056089,114.5002066,86.19491911,89.64205953,92.36866809,103.6318961,100.6890049,95.9290239,95.11221463,15.36446996,65.95194456,0.245384133,0.174603175,0.347497536,0.197934856,0.579801603,0.94643177,0.045169311,0.149296964,0.289134912,0.559518623,0.617349634,0,1.43E-08
2136106,98.44019552,103.5348726,98.3625148,101.6182066,111.9299325,108.3465487,96.43422174,92.15100588,113.6329633,85.27240788,88.53293476,91.75444665,101.9001118,103.3399801,95.9290239,95.11221435,15.57960912,66.40399201,0.546964316,0.208333333,0.347497536,0.192201738,0.448491563,0.923449457,0.020791583,0.124080936,0.270569096,0.508191597,0.716313676,0,7.31E-09
2136107,92.50847946,95.88940555,107.2191915,89.40473962,86.35497363,108.3465487,90.05199785,94.99654831,93.15036939,84.90264773,83.08172834,84.2242708,85.27125552,104.5534472,95.9290239,95.11221406,11.83897914,81.42323444,0.05934362,0,0.347497536,0.050310976,0.525858585,0.380652075,0.011020523,0.00014739,0.042957597,0.015341674,0.76161384,0,1.17E-13
2136108,98.17628267,103.8071951,100.1579532,103.1532648,103.2043583,108.3465487,95.88355942,94.47734953,115.3455047,85.21822085,86.16143212,89.67930304,101.3391771,105.798697,95.9290239,95.11221413,15.71284595,69.44871467,0.608251266,0.137254902,0.347497536,0.179959313,0.511742168,0.968832526,0.019359669,0.070164662,0.207844592,0.491566484,0.80810049,0,1.73E-09
2136109,99.5528479,102.5965926,101.0630287,111.8370235,111.6290507,108.3465487,95.67059704,98.79109572,115.7491573,86.31264155,86.35176218,89.05967704,100.3974532,107.236531,95.9290239,95.11221418,15.12054514,70.98355093,0.95494893,0.205882353,0.347497536,0.175224694,0.62902796,0.97952949,0.048280174,0.074491829,0.189115414,0.46365545,0.861776534,0,2.94E-09
2136110,95.2940977,96.32337779,105.8316539,105.1703075,113.6349298,108.3465487,90.90806611,93.77942714,102.6524744,84.59198041,83.0963427,84.18882391,85.78815797,98.6797756,95.9290239,95.11221406,12.05130489,79.07023398,0.688781371,0.222222222,0.347497536,0.069343241,0.492766462,0.632461868,0.002811015,0.000479645,0.041886159,0.030661749,0.542342727,0,7.33E-13
2136111,94.29630846,98.14541365,106.6988248,98.43733644,115.8173263,108.3465487,91.24120345,90.87368647,102.0722552,84.54566389,83.11836502,83.508239,86.1331523,90.04021211,95.9290239,95.11221406,12.94275625,80.54079126,0.419968589,0.24,0.347497536,0.076749611,0.413762719,0.617085813,0.001587082,0.000980323,0.021314401,0.040886772,0.219817595,0,2.39E-12
2136112,95.43371097,99.53750732,104.0268084,103.6159529,106.8149408,108.3465487,92.84036676,92.8825968,111.531378,84.55415308,83.25704879,84.72119857,90.08018276,91.98835406,95.9290239,95.11221406,13.62385359,76.00955875,0.626724015,0.166666667,0.347497536,0.1123025,0.468382678,0.867756559,0.001811413,0.004133308,0.057978027,0.157869782,0.29254404,0,1.91E-11
2136113,97.67126219,100.7506462,97.06254842,96.86476868,86.35497363,108.3465487,98.6239428,100.0325577,101.9861473,99.65876531,97.83779094,91.81312739,92.5047836,108.4067163,95.9290239,95.11347524,14.21739531,64.19949581,0.357184075,0,0.347497536,0.240884014,0.662781882,0.614803918,0.400956834,0.335627478,0.272342814,0.229730667,0.905460937,0,3.14E-05
2136114,96.46247701,98.88478104,96.12192079,91.12083306,97.86370514,108.3465487,98.22091206,101.6523835,95.13132983,93.54586305,90.71145022,90.73271828,90.55987617,109.1724337,95.9290239,95.11232442,13.30449998,62.60436991,0.127858373,0.09375,0.347497536,0.231923762,0.706823081,0.433148363,0.239420946,0.173609634,0.239685737,0.172087047,0.934046072,0,2.75E-06
2136115,96.45021396,99.61688476,103.1988302,97.14689218,102.3671218,108.3465487,94.13993402,107.1104225,104.1809338,88.10813581,83.46873871,92.8842393,87.99119093,96.32976495,95.9290239,95.11221406,13.66268989,74.60546478,0.36844781,0.130434783,0.347497536,0.141194716,0.855220876,0.672966687,0.095726828,0.008946093,0.304718869,0.095955754,0.454614047,0,7.27E-11
2136116,96.02734478,97.85374258,96.45601649,87.97318279,98.23495454,108.3465487,98.75116267,99.46788954,98.4845847,94.63719737,87.48104871,93.33758515,90.81197571,102.3185288,95.9290239,95.11268608,12.80005292,63.1709328,0.002188946,0.096774194,0.347497536,0.243712389,0.647429205,0.522011032,0.268259892,0.100166235,0.318421966,0.179558832,0.678181689,0,1.18E-05
2136117,97.93985209,99.81994184,98.5844401,87.95874273,101.1708119,108.3465487,98.94423038,107.5552904,103.5672717,97.06179846,93.56129925,94.83424248,95.09717319,96.71281178,95.9290239,95.12562751,13.76203783,66.78033519,0.001612429,0.120689655,0.347497536,0.248004706,0.867316321,0.656704381,0.332330946,0.238401147,0.363660806,0.306564515,0.468913639,0,0.000334194
2136118,98.26123086,99.21178351,98.10941876,87.92823761,111.2905586,108.3465487,98.99922149,108.5718412,105.7011743,95.99046055,92.87748647,95.3848822,95.09871525,92.48481675,95.9290239,95.12896368,13.46448958,65.97478918,0.000394515,0.203125,0.347497536,0.249227278,0.894955168,0.713253702,0.304020413,0.222854617,0.380304764,0.306610219,0.31107758,0,0.000417312
2136119,96.98277493,99.65270534,98.71041159,87.9605357,109.0183218,108.3465487,98.76910939,99.88502378,106.522064,88.59221957,86.46078208,95.558638,93.1395759,98.75698753,95.9290239,95.50970232,13.68021551,66.99395893,0.001684012,0.184615385,0.347497536,0.244111384,0.658770605,0.735007626,0.108518935,0.076970404,0.385556808,0.248544789,0.545225139,0,0.009903276
2136120,98.4603943,99.42804769,99.06397589,87.92545773,111.5364716,108.3465487,98.86534243,102.3569766,108.7914684,89.43130982,86.87784422,97.98483502,96.77648828,106.4274484,95.9290239,95.83923138,13.57029925,67.59353686,0.000283534,0.205128205,0.347497536,0.246250855,0.725980155,0.795147799,0.130692231,0.08645234,0.458892458,0.356336447,0.831572525,0,0.018113373
2136121,99.33429879,97.77248219,97.98618841,87.94513752,99.05426357,108.3465487,99.03712645,105.1318398,103.4301889,96.16618827,90.28601614,106.7621047,103.6776031,101.01567,95.9290239,103.0606052,12.76029537,65.7658139,0.00106924,0.103448276,0.347497536,0.250069988,0.80142549,0.653071631,0.308664088,0.163937362,0.724199345,0.560873299,0.629544429,0,0.198241709
2136122,96.87627092,99.34742021,98.87643874,87.97075364,86.35497363,108.3465487,98.87301134,103.1725837,107.4971413,90.35088879,87.1302193,99.20167441,97.5365611,103.9086626,95.9290239,96.90484225,13.53085136,67.27550945,0.00209196,0,0.347497536,0.246421351,0.748155574,0.760847584,0.154992473,0.092190104,0.495673357,0.378863663,0.737543268,0,0.044662682
2136123,97.26689925,99.69973256,98.06369344,88.82533279,121.429203,108.3465487,98.77598557,110.4729438,102.2721112,85.83304175,83.77477768,95.06490507,87.84231543,102.6842775,95.9290239,95.1304154,13.7032241,65.89724771,0.036210896,0.285714286,0.347497536,0.244264257,0.946643958,0.622382081,0.035606557,0.01590391,0.370632948,0.091543348,0.691835523,0,0.000453478
2136124,95.0654113,95.60507002,95.98407457,97.96482736,99.69843045,108.3465487,98.92968036,107.0194327,98.56672822,85.11896567,83.91928539,97.69799135,86.11150657,88.92920246,95.9290239,95.1132805,11.69986481,62.37060889,0.40110374,0.108695652,0.347497536,0.247681227,0.852746968,0.52418787,0.016736811,0.019189303,0.450222154,0.040245231,0.178342289,0,2.66E-05
2136126,99.44577871,100.3284191,95.60868686,106.5541136,101.2349497,108.3465487,98.29334611,96.13121549,107.8326249,95.21769056,101.1654294,93.63192788,94.69424225,107.0044644,95.9290239,95.11228029,14.01081601,61.73402259,0.744029607,0.121212121,0.347497536,0.233534128,0.55670888,0.769738042,0.283599657,0.411281566,0.327318942,0.294622353,0.853113214,0,1.65E-06
2136127,95.25464723,96.15356696,100.6308255,100.6522031,97.18672093,108.3465487,97.38922943,99.37215712,81.03057979,96.26911112,83.52429952,94.73164491,100.9133753,90.0120994,95.9290239,95.11221546,11.96822305,70.25061629,0.508396781,0.088235294,0.347497536,0.213433642,0.644826351,0.059472537,0.311383866,0.010209272,0.360559632,0.478946469,0.218768114,0,3.50E-08
2136128,94.81766788,99.16335234,97.82429425,87.91926974,101.08615,108.3465487,98.075207,103.0301149,88.13847531,92.36690564,84.43494192,88.56110356,88.02401555,102.3518399,95.9290239,95.11227406,13.4407941,65.49127213,3.65E-05,0.12,0.347497536,0.22868442,0.744282011,0.247834768,0.208266525,0.030912789,0.17404524,0.096928618,0.679425232,0,1.49E-06
2136129,96.07561648,99.48126813,97.93852862,88.02030862,107.5204569,108.3465487,98.1104764,107.9917535,92.75598244,93.40558715,84.02379557,88.92679656,86.34645226,107.1743005,95.9290239,95.1122445,13.59633794,65.68499194,0.004070436,0.172413793,0.347497536,0.229468536,0.879183251,0.370200655,0.235714099,0.021565348,0.185098891,0.047208606,0.859453397,0,7.58E-07
2136130,95.81176358,97.69369183,102.2884072,100.2458695,117.92178,108.3465487,97.08450963,101.6399113,85.61163585,91.31706533,83.76918264,88.5601023,85.14096629,100.4847291,95.9290239,95.11221483,12.72174631,73.06156027,0.492173979,0.257142857,0.347497536,0.206659056,0.706483975,0.180872456,0.180524075,0.015776706,0.174014975,0.011480132,0.609723778,0,1.92E-08
2136131,96.86500826,100.5267688,94.21422337,104.0450755,109.3724366,108.3465487,97.45583732,94.79554691,101.5036041,89.77150725,91.82415599,88.09939608,87.25175181,103.0576111,95.9290239,95.11222096,14.10786079,59.36927724,0.643856662,0.1875,0.347497536,0.214914481,0.520393589,0.602016319,0.139682084,0.198907076,0.1600894,0.074040085,0.705772508,0,1.72E-07
2136132,95.51477341,99.47613033,92.8091961,90.83278543,93.5761385,108.3465487,97.0822615,93.86040665,105.6761571,87.31143259,93.57589071,91.7363084,93.48817349,99.76310488,95.9290239,95.11221529,13.59382421,56.98661772,0.116358118,0.058823529,0.347497536,0.206609075,0.494968202,0.712590734,0.074673627,0.238732885,0.270020839,0.258876606,0.582784692,0,3.06E-08
2136133,95.17144552,99.41397878,94.9368832,88.87381503,102.3671218,108.3465487,97.39321256,99.87565712,95.58210196,89.5466672,87.53693211,90.39851948,90.12737616,98.88683089,95.9290239,95.11222166,13.56341588,60.59477113,0.03814654,0.130434783,0.347497536,0.213522196,0.658515936,0.445094015,0.133740596,0.101436748,0.229584048,0.159268511,0.550072346,0,1.89E-07
2136134,96.14548882,97.20755891,100.3794304,109.8057036,108.0184682,108.3465487,97.73822478,95.9130001,89.73224617,90.42088028,83.72767833,90.58677355,84.97331147,104.8617701,95.9290239,95.112219,12.48390036,69.82429791,0.873848812,0.176470588,0.347497536,0.22119257,0.550775855,0.290070368,0.156842026,0.014833103,0.235274326,0.006511139,0.773123899,0,1.23E-07
2136135,94.66532601,98.10256312,94.03401581,89.83780218,106.8149408,108.3465487,95.83859875,97.77097383,93.26130048,92.48891084,83.64601118,90.39631523,93.63522921,93.03608815,95.9290239,95.11221758,12.92179115,59.06367943,0.07663357,0.166666667,0.347497536,0.178959739,0.601292021,0.383591796,0.211490561,0.012976395,0.229517421,0.263235078,0.331657193,0,8.78E-08
2136136,96.43977049,96.97532009,101.2313463,88.29990216,121.429203,108.3465487,95.51233658,96.46469389,89.45171188,99.26768326,83.12278654,97.26649051,101.0951336,91.10192657,95.9290239,95.11221421,12.37027493,71.26898558,0.015233164,0.285714286,0.347497536,0.171706219,0.565775773,0.282636091,0.390622335,0.001080847,0.437179357,0.484333465,0.259452652,0,3.84E-09
2136137,95.08137165,98.90979291,99.20605799,94.64378373,97.5149557,108.3465487,97.80219144,104.200208,91.13474045,90.98466727,83.47691167,89.10975632,85.09370197,102.8034723,95.9290239,95.11221978,13.31673732,67.83448112,0.268511609,0.090909091,0.347497536,0.222614689,0.776095496,0.327237058,0.171740323,0.009131906,0.190629139,0.010079301,0.696285206,0,1.43E-07
2136138,94.40581517,98.90278672,97.17318139,91.20874977,86.35497363,108.3465487,98.39105655,99.86133927,95.49125551,90.86886407,83.71190286,91.42909444,86.07003827,105.3413421,95.9290239,95.11226176,13.31330947,64.38710832,0.131368434,0,0.347497536,0.235706445,0.65812665,0.442686546,0.168680177,0.014474446,0.26073481,0.039016183,0.791026887,0,1.19E-06
2136139,96.70548233,98.37840657,96.64630392,88.3154551,102.9441362,108.3465487,98.98026228,103.6873055,102.5386816,93.33732574,87.31281868,95.80047428,92.90748874,96.31769956,95.9290239,95.11383248,13.05675063,63.49362416,0.015854114,0.135135135,0.347497536,0.248805774,0.762150266,0.629446312,0.233910264,0.096341514,0.392866693,0.241666136,0.454163632,0,4.03E-05
2136140,96.61540775,97.58820346,100.1710359,88.08069644,112.6606456,108.3465487,97.192934,95.93745982,82.67366429,100.3662092,83.20924013,96.84407096,104.5043406,101.1000549,95.9290239,95.11221537,12.67013495,69.47090051,0.00648141,0.214285714,0.347497536,0.209069566,0.551440886,0.10301497,0.419651323,0.003046375,0.424411057,0.585376338,0.632694617,0,3.27E-08
2136141,97.77587495,96.40191108,101.9542318,94.61497407,118.1815892,108.3465487,96.97912264,99.91487057,81.47290781,101.5837608,83.26931039,98.6202888,105.7669269,101.04237,95.9290239,95.11221456,12.08972818,72.49486225,0.267361388,0.259259259,0.347497536,0.204316073,0.659582105,0.071194416,0.45182561,0.004412076,0.478100056,0.622797164,0.630541171,0,1.25E-08
